Month,Store,Metric,Amount
Apr 24,ROH,Other opex expenses,129546.7833026997
Apr 24,EKL,Gross Sales,4645413.0
Apr 24,EKL,Net Sales,4600754.99
Apr 24,EKL,COGS (food +packaging),1839091.167036821
Apr 24,EKL,Gross margin,2761663.822963179
Apr 24,EKL,store Labor Cost,561733.1370994747
Apr 24,EKL,Utility Cost,170744.0
Apr 24,EKL,CAM,0.0
Apr 24,EKL,Aggregator commission,824791.36
Apr 24,EKL,Marketing & advertisement,236548.42
Apr 24,EKL,Other opex expenses,183221.5906004345
Apr 24,PBF,Gross Sales,1804349.0
Apr 24,PBF,Net Sales,1777882.91
Apr 24,PBF,COGS (food +packaging),735336.9909197119
Apr 24,PBF,Gross margin,1042545.919080288
Apr 24,PBF,store Labor Cost,308861.5883749995
Apr 24,PBF,Utility Cost,55961.0
Apr 24,PBF,CAM,59000.0
Apr 24,PBF,Aggregator commission,272640.89
Apr 24,PBF,Marketing & advertisement,315294.99
Apr 24,PBF,Other opex expenses,104595.7538664516
Apr 24,KBB,Gross Sales,2179924.0
Apr 24,KBB,Net Sales,2173523.84
Apr 24,KBB,COGS (food +packaging),933293.6858898029
Apr 24,KBB,Gross margin,1240230.154110197
Apr 24,KBB,store Labor Cost,287757.3422942754
Apr 24,KBB,Utility Cost,133417.48
Apr 24,KBB,CAM,53100.0
Apr 24,KBB,Aggregator commission,451653.14
Apr 24,KBB,Marketing & advertisement,277199.82
Apr 24,KBB,Other opex expenses,127031.6746017867
Apr 24,IHY,Gross Sales,3629506.0
Apr 24,IHY,Net Sales,3515499.1
Apr 24,IHY,COGS (food +packaging),1257549.331374931
Apr 24,IHY,Gross margin,2257949.768625069
Apr 24,IHY,store Labor Cost,389998.3473613333
Apr 24,IHY,Utility Cost,112339.0
Apr 24,IHY,CAM,42482.0
Apr 24,IHY,Aggregator commission,280077.94
Apr 24,IHY,Marketing & advertisement,124873.65
Apr 24,IHY,Other opex expenses,122124.2999999998
Apr 24,DCH,Gross Sales,2597066.190476189
Apr 24,DCH,Net Sales,2597066.99
Apr 24,DCH,COGS (food +packaging),1052390.929241177
Apr 24,DCH,Gross margin,1544676.060758823
Apr 24,DCH,store Labor Cost,298377.095
Apr 24,DCH,Utility Cost,0.0
Apr 24,DCH,CAM,0.0
Apr 24,DCH,Aggregator commission,0.0
Apr 24,DCH,Marketing & advertisement,9767.74
Apr 24,DCH,Other opex expenses,310463.554
Apr 24,HAA,Gross Sales,0.0
Apr 24,HAA,Net Sales,0.0
Apr 24,HAA,COGS (food +packaging),0.0
Apr 24,HAA,Gross margin,0.0
Apr 24,HAA,store Labor Cost,0.0
Apr 24,HAA,Utility Cost,0.0
Apr 24,HAA,CAM,0.0
Apr 24,HAA,Aggregator commission,0.0
Apr 24,HAA,Marketing & advertisement,0.0
Apr 24,HAA,Other opex expenses,0.0
Apr 24,SCH,Gross Sales,2411656.0
Apr 24,SCH,Net Sales,2299150.56
Apr 24,SCH,COGS (food +packaging),909204.7535246614
Apr 24,SCH,Gross margin,1389945.806475339
Apr 24,SCH,store Labor Cost,348201.8655
Apr 24,SCH,Utility Cost,118605.0
Apr 24,SCH,CAM,52038.0
Apr 24,SCH,Aggregator commission,8051.62
Apr 24,SCH,Marketing & advertisement,10150.91
Apr 24,SCH,Other opex expenses,105772.9835999999
Apr 24,LTP,Gross Sales,2389336.0
Apr 24,LTP,Net Sales,2343636.16
Apr 24,LTP,COGS (food +packaging),837250.9328453373
Apr 24,LTP,Gross margin,1506385.227154663
Apr 24,LTP,store Labor Cost,390445.2767333334
Apr 24,LTP,Utility Cost,128792.99
Apr 24,LTP,CAM,45073.06
Apr 24,LTP,Aggregator commission,325795.22
Apr 24,LTP,Marketing & advertisement,172250.38
Apr 24,LTP,Other opex expenses,103131.3656
Apr 24,FSM,Gross Sales,1694296.0
Apr 24,FSM,Net Sales,1613615.26
Apr 24,FSM,COGS (food +packaging),664610.5059838879
Apr 24,FSM,Gross margin,949004.7540161121
Apr 24,FSM,store Labor Cost,309146.7463333333
Apr 24,FSM,Utility Cost,38821.0
Apr 24,FSM,CAM,57112.0
Apr 24,FSM,Aggregator commission,
Apr 24,FSM,Marketing & advertisement,211198.08
Apr 24,FSM,Other opex expenses,75685.04840000009
Apr 24,GSM,Gross Sales,2441077.0
Apr 24,GSM,Net Sales,2409915.44
Apr 24,GSM,COGS (food +packaging),850705.7666178704
Apr 24,GSM,Gross margin,1559209.67338213
Apr 24,GSM,store Labor Cost,275493.8066333333
Apr 24,GSM,Utility Cost,84087.0
Apr 24,GSM,CAM,26538.0
Apr 24,GSM,Aggregator commission,401773.31
Apr 24,GSM,Marketing & advertisement,87188.91
Apr 24,GSM,Other opex expenses,81745.78999999998
Apr 24,PPM,Gross Sales,1965435.0
Apr 24,PPM,Net Sales,1928310.86
Apr 24,PPM,COGS (food +packaging),673228.1308755544
Apr 24,PPM,Gross margin,1255082.729124446
Apr 24,PPM,store Labor Cost,321402.8514
Apr 24,PPM,Utility Cost,74662.95
Apr 24,PPM,CAM,45533.84
Apr 24,PPM,Aggregator commission,269079.41
Apr 24,PPM,Marketing & advertisement,88788.44
Apr 24,PPM,Other opex expenses,78401.95640000005
Apr 24,FLM,Gross Sales,2985706.0
Apr 24,FLM,Net Sales,2942185.1
Apr 24,FLM,COGS (food +packaging),1028427.751622212
Apr 24,FLM,Gross margin,1913757.348377788
Apr 24,FLM,store Labor Cost,251992.551
Apr 24,FLM,Utility Cost,122889.0
Apr 24,FLM,CAM,9491.0
Apr 24,FLM,Aggregator commission,468769.57
Apr 24,FLM,Marketing & advertisement,96190.56
Apr 24,FLM,Other opex expenses,132436.6219999998
Apr 24,FDN,Gross Sales,6847726.0
Apr 24,FDN,Net Sales,6754670.18
Apr 24,FDN,COGS (food +packaging),2267556.46492425
Apr 24,FDN,Gross margin,4487113.71507575
Apr 24,FDN,store Labor Cost,436689.64381761
Apr 24,FDN,Utility Cost,250195.0
Apr 24,FDN,CAM,28036.0
Apr 24,FDN,Aggregator commission,1100080.97
Apr 24,FDN,Marketing & advertisement,60815.39
Apr 24,FDN,Other opex expenses,222182.4739999997
Apr 24,DTK,Gross Sales,3780339.0
Apr 24,DTK,Net Sales,3714144.7
Apr 24,DTK,COGS (food +packaging),1293120.503095977
Apr 24,DTK,Gross margin,2421024.196904024
Apr 24,DTK,store Labor Cost,381717.5523333333
Apr 24,DTK,Utility Cost,155598.0
Apr 24,DTK,CAM,23222.0
Apr 24,DTK,Aggregator commission,547338.74
Apr 24,DTK,Marketing & advertisement,67819.74
Apr 24,DTK,Other opex expenses,127370.3260000001
Apr 24,AKA,Gross Sales,1919878.0
Apr 24,AKA,Net Sales,1899687.0
Apr 24,AKA,COGS (food +packaging),725154.5371300017
Apr 24,AKA,Gross margin,1174532.462869998
Apr 24,AKA,store Labor Cost,319934.866786
Apr 24,AKA,Utility Cost,105802.48
Apr 24,AKA,CAM,59000.0
Apr 24,AKA,Aggregator commission,335148.59
Apr 24,AKA,Marketing & advertisement,123265.14
Apr 24,AKA,Other opex expenses,83855.93840000016
Apr 24,HIM,Gross Sales,2200031.0
Apr 24,HIM,Net Sales,2146876.08
Apr 24,HIM,COGS (food +packaging),820362.3167551453
Apr 24,HIM,Gross margin,1326513.763244855
Apr 24,HIM,store Labor Cost,364570.557
Apr 24,HIM,Utility Cost,157691.0
Apr 24,HIM,CAM,0.0
Apr 24,HIM,Aggregator commission,245856.07
Apr 24,HIM,Marketing & advertisement,174143.07
Apr 24,HIM,Other opex expenses,108810.3372
Apr 24,SMR,Gross Sales,4431460.0
Apr 24,SMR,Net Sales,4384001.12
Apr 24,SMR,COGS (food +packaging),1615376.234494336
Apr 24,SMR,Gross margin,2768624.885505664
Apr 24,SMR,store Labor Cost,426439.3516666667
Apr 24,SMR,Utility Cost,136156.0
Apr 24,SMR,CAM,41039.0
Apr 24,SMR,Aggregator commission,773447.38
Apr 24,SMR,Marketing & advertisement,196056.95
Apr 24,SMR,Other opex expenses,132591.3908000003
Apr 24,DLP,Gross Sales,2421203.0
Apr 24,DLP,Net Sales,2336284.96
Apr 24,DLP,COGS (food +packaging),889656.6247985311
Apr 24,DLP,Gross margin,1446628.335201469
Apr 24,DLP,store Labor Cost,344000.938564
Apr 24,DLP,Utility Cost,63636.0
Apr 24,DLP,CAM,58551.6
Apr 24,DLP,Aggregator commission,144650.67
Apr 24,DLP,Marketing & advertisement,1624.01
Apr 24,DLP,Other opex expenses,102767.7625
Apr 24,EXA,Gross Sales,3066893.0
Apr 24,EXA,Net Sales,2990124.62
Apr 24,EXA,COGS (food +packaging),1042047.441339644
Apr 24,EXA,Gross margin,1948077.178660356
Apr 24,EXA,store Labor Cost,258861.6864666667
Apr 24,EXA,Utility Cost,90583.16
Apr 24,EXA,CAM,63003.0
Apr 24,EXA,Aggregator commission,323768.42
Apr 24,EXA,Marketing & advertisement,46277.54
Apr 24,EXA,Other opex expenses,111772.1699999999
Apr 24,VRA,Gross Sales,2051904.0
Apr 24,VRA,Net Sales,2000792.7
Apr 24,VRA,COGS (food +packaging),844895.955583765
Apr 24,VRA,Gross margin,1155896.744416235
Apr 24,VRA,store Labor Cost,285537.5070773334
Apr 24,VRA,Utility Cost,146412.0
Apr 24,VRA,CAM,109150.0
Apr 24,VRA,Aggregator commission,219961.62
Apr 24,VRA,Marketing & advertisement,108012.11
Apr 24,VRA,Other opex expenses,139912.7383
Apr 24,CPM,Gross Sales,2359920.0
Apr 24,CPM,Net Sales,2267347.38
Apr 24,CPM,COGS (food +packaging),816906.3072032453
Apr 24,CPM,Gross margin,1450441.072796755
Apr 24,CPM,store Labor Cost,338219.5458666667
Apr 24,CPM,Utility Cost,99441.0
Apr 24,CPM,CAM,74990.0
Apr 24,CPM,Aggregator commission,93462.41
Apr 24,CPM,Marketing & advertisement,5302.36
Apr 24,CPM,Other opex expenses,137163.468
Apr 24,KTP,Gross Sales,3393876.0
Apr 24,KTP,Net Sales,3315680.6
Apr 24,KTP,COGS (food +packaging),1241216.060300251
Apr 24,KTP,Gross margin,2074464.539699749
Apr 24,KTP,store Labor Cost,419154.4455333333
Apr 24,KTP,Utility Cost,195563.0
Apr 24,KTP,CAM,53100.0
Apr 24,KTP,Aggregator commission,391178.69
Apr 24,KTP,Marketing & advertisement,136410.62
Apr 24,KTP,Other opex expenses,121238.1381999999
Apr 24,CAR,Gross Sales,1641882.0
Apr 24,CAR,Net Sales,1587449.72
Apr 24,CAR,COGS (food +packaging),655720.7476355451
Apr 24,CAR,Gross margin,931728.9723644549
Apr 24,CAR,store Labor Cost,230317.8432
Apr 24,CAR,Utility Cost,85000.0
Apr 24,CAR,CAM,69296.0
Apr 24,CAR,Aggregator commission,111269.6
Apr 24,CAR,Marketing & advertisement,103831.36
Apr 24,CAR,Other opex expenses,71898.91299999994
Apr 24,VEL,Gross Sales,2739028.0
Apr 24,VEL,Net Sales,2678766.26
Apr 24,VEL,COGS (food +packaging),990402.340585178
Apr 24,VEL,Gross margin,1688363.919414822
Apr 24,VEL,store Labor Cost,394141.6468333333
Apr 24,VEL,Utility Cost,120648.0
Apr 24,VEL,CAM,
Apr 24,VEL,Aggregator commission,332379.55
Apr 24,VEL,Marketing & advertisement,134168.59
Apr 24,VEL,Other opex expenses,137313.8700000002
May 24,EGL,Gross Sales,1625457.42
May 24,EGL,Net Sales,1556999.58
May 24,EGL,COGS (food +packaging),642220.1255516781
May 24,EGL,Gross margin,914779.454448322
May 24,EGL,store Labor Cost,256654.1742
May 24,EGL,Utility Cost,87210.0
May 24,EGL,CAM,0.0
May 24,EGL,Aggregator commission,0.0
May 24,EGL,Marketing & advertisement,7884.93
May 24,EGL,Other opex expenses,118050.335
May 24,ITPL,Gross Sales,6556051.0
May 24,ITPL,Net Sales,6429406.6
May 24,ITPL,COGS (food +packaging),2584011.000376282
May 24,ITPL,Gross margin,3845395.599623718
May 24,ITPL,store Labor Cost,549688.7049
May 24,ITPL,Utility Cost,166239.82
May 24,ITPL,CAM,0.0
May 24,ITPL,Aggregator commission,944012.78
May 24,ITPL,Marketing & advertisement,124236.76
May 24,ITPL,Other opex expenses,221303.0540000003
May 24,RMZ,Gross Sales,1980787.0
May 24,RMZ,Net Sales,1914561.9
May 24,RMZ,COGS (food +packaging),751228.7203444971
May 24,RMZ,Gross margin,1163333.179655503
May 24,RMZ,store Labor Cost,302456.775
May 24,RMZ,Utility Cost,61904.88
May 24,RMZ,CAM,18880.0
May 24,RMZ,Aggregator commission,92710.41
May 24,RMZ,Marketing & advertisement,12402.73
May 24,RMZ,Other opex expenses,126792.379
May 24,KOR,Gross Sales,4513564.0
May 24,KOR,Net Sales,4440632.96
May 24,KOR,COGS (food +packaging),1577567.855570579
May 24,KOR,Gross margin,2863065.104429421
May 24,KOR,store Labor Cost,447110.3341
May 24,KOR,Utility Cost,202170.0
May 24,KOR,CAM,0.0
May 24,KOR,Aggregator commission,672735.64
May 24,KOR,Marketing & advertisement,115402.6
May 24,KOR,Other opex expenses,200916.847
May 24,INB,Gross Sales,
May 24,INB,Net Sales,
May 24,INB,COGS (food +packaging),0.0
May 24,INB,Gross margin,0.0
May 24,INB,store Labor Cost,0.0
May 24,INB,Utility Cost,0.0
May 24,INB,CAM,0.0
May 24,INB,Aggregator commission,0.0
May 24,INB,Marketing & advertisement,
May 24,INB,Other opex expenses,0.0
May 24,DIV,Gross Sales,2428683.0
May 24,DIV,Net Sales,2378916.05
May 24,DIV,COGS (food +packaging),868248.05373176
May 24,DIV,Gross margin,1510667.99626824
May 24,DIV,store Labor Cost,350949.568632
May 24,DIV,Utility Cost,148638.0
May 24,DIV,CAM,17700.0
May 24,DIV,Aggregator commission,299363.45
May 24,DIV,Marketing & advertisement,31548.75
May 24,DIV,Other opex expenses,161686.0050000001
May 24,IND,Gross Sales,6799242.0
May 24,IND,Net Sales,6752298.98
May 24,IND,COGS (food +packaging),2449313.45460101
May 24,IND,Gross margin,4302985.52539899
May 24,IND,store Labor Cost,545469.9786
May 24,IND,Utility Cost,217947.0
May 24,IND,CAM,0.0
May 24,IND,Aggregator commission,1312067.26
May 24,IND,Marketing & advertisement,147965.41
May 24,IND,Other opex expenses,268747.9919999998
May 24,BAG,Gross Sales,1966844.0
May 24,BAG,Net Sales,1895335.89
May 24,BAG,COGS (food +packaging),725100.7241762701
May 24,BAG,Gross margin,1170235.16582373
May 24,BAG,store Labor Cost,275209.1411
May 24,BAG,Utility Cost,60931.0
May 24,BAG,CAM,30975.0
May 24,BAG,Aggregator commission,107450.55
May 24,BAG,Marketing & advertisement,12402.67
May 24,BAG,Other opex expenses,94261.40799999998
May 24,ECO-old,Gross Sales,
May 24,ECO-old,Net Sales,
May 24,ECO-old,COGS (food +packaging),0.0
May 24,ECO-old,Gross margin,0.0
May 24,ECO-old,store Labor Cost,0.0
May 24,ECO-old,Utility Cost,0.0
May 24,ECO-old,CAM,0.0
May 24,ECO-old,Aggregator commission,
May 24,ECO-old,Marketing & advertisement,0.0
May 24,ECO-old,Other opex expenses,0.0
May 24,DLF,Gross Sales,
May 24,DLF,Net Sales,
May 24,DLF,COGS (food +packaging),0.0
May 24,DLF,Gross margin,0.0
May 24,DLF,store Labor Cost,0.0
May 24,DLF,Utility Cost,0.0
May 24,DLF,CAM,0.0
May 24,DLF,Aggregator commission,
May 24,DLF,Marketing & advertisement,0.0
May 24,DLF,Other opex expenses,0.0
May 24,MAN,Gross Sales,1720484.0
May 24,MAN,Net Sales,1670222.6
May 24,MAN,COGS (food +packaging),586688.519293251
May 24,MAN,Gross margin,1083534.080706749
May 24,MAN,store Labor Cost,300337.7099
May 24,MAN,Utility Cost,89484.0
May 24,MAN,CAM,0.0
May 24,MAN,Aggregator commission,154516.13
May 24,MAN,Marketing & advertisement,59602.67
May 24,MAN,Other opex expenses,93783.22850000008
May 24,ECW-old,Gross Sales,3352582.0
May 24,ECW-old,Net Sales,3306338.92
May 24,ECW-old,COGS (food +packaging),1179893.089495463
May 24,ECW-old,Gross margin,2126445.830504537
May 24,ECW-old,store Labor Cost,308747.4646
May 24,ECW-old,Utility Cost,109243.0
May 24,ECW-old,CAM,20355.0
May 24,ECW-old,Aggregator commission,527876.75
May 24,ECW-old,Marketing & advertisement,40527.46
May 24,ECW-old,Other opex expenses,119830.504
May 24,MTP,Gross Sales,1090880.0
May 24,MTP,Net Sales,1038933.3
May 24,MTP,COGS (food +packaging),469426.3292890313
May 24,MTP,Gross margin,569506.9707109688
May 24,MTP,store Labor Cost,182801.437
May 24,MTP,Utility Cost,75437.0
May 24,MTP,CAM,0.0
May 24,MTP,Aggregator commission,0.0
May 24,MTP,Marketing & advertisement,7884.93
May 24,MTP,Other opex expenses,95570.10100000001
May 24,ETV,Gross Sales,
May 24,ETV,Net Sales,
May 24,ETV,COGS (food +packaging),0.0
May 24,ETV,Gross margin,0.0
May 24,ETV,store Labor Cost,0.0
May 24,ETV,Utility Cost,0.0
May 24,ETV,CAM,0.0
May 24,ETV,Aggregator commission,
May 24,ETV,Marketing & advertisement,0.0
May 24,ETV,Other opex expenses,0.0
May 24,VIR,Gross Sales,2974567.0
May 24,VIR,Net Sales,2942104.5
May 24,VIR,COGS (food +packaging),1054977.817141155
May 24,VIR,Gross margin,1887126.682858845
May 24,VIR,store Labor Cost,330774.4501
May 24,VIR,Utility Cost,137262.0
May 24,VIR,CAM,29500.0
May 24,VIR,Aggregator commission,512268.19
May 24,VIR,Marketing & advertisement,43414.66
May 24,VIR,Other opex expenses,122783.6178000001
May 24,Tecno,Gross Sales,
May 24,Tecno,Net Sales,
May 24,Tecno,COGS (food +packaging),0.0
May 24,Tecno,Gross margin,0.0
May 24,Tecno,store Labor Cost,0.0
May 24,Tecno,Utility Cost,0.0
May 24,Tecno,CAM,0.0
May 24,Tecno,Aggregator commission,0.0
May 24,Tecno,Marketing & advertisement,0.0
May 24,Tecno,Other opex expenses,0.0
May 24,ARK,Gross Sales,5151646.0
May 24,ARK,Net Sales,5089872.94
May 24,ARK,COGS (food +packaging),1760649.225247218
May 24,ARK,Gross margin,3329223.714752782
May 24,ARK,store Labor Cost,497988.89152
May 24,ARK,Utility Cost,152094.0
May 24,ARK,CAM,0.0
May 24,ARK,Aggregator commission,846669.7
May 24,ARK,Marketing & advertisement,78181.71
May 24,ARK,Other opex expenses,167635.716
May 24,SIG,Gross Sales,
May 24,SIG,Net Sales,
May 24,SIG,COGS (food +packaging),0.0
May 24,SIG,Gross margin,0.0
May 24,SIG,store Labor Cost,0.0
May 24,SIG,Utility Cost,0.0
May 24,SIG,CAM,0.0
May 24,SIG,Aggregator commission,
May 24,SIG,Marketing & advertisement,0.0
May 24,SIG,Other opex expenses,0.0
May 24,HSR,Gross Sales,7876517.0
May 24,HSR,Net Sales,7778592.64
May 24,HSR,COGS (food +packaging),2730853.52350422
May 24,HSR,Gross margin,5047739.11649578
May 24,HSR,store Labor Cost,615130.42667
May 24,HSR,Utility Cost,247929.0
May 24,HSR,CAM,0.0
May 24,HSR,Aggregator commission,1287554.02
May 24,HSR,Marketing & advertisement,81528.89
May 24,HSR,Other opex expenses,294987.0704999996
May 24,CVR,Gross Sales,1083284.0
May 24,CVR,Net Sales,1031699.02
May 24,CVR,COGS (food +packaging),372301.8527740316
May 24,CVR,Gross margin,659397.1672259683
May 24,CVR,store Labor Cost,218979.0626
May 24,CVR,Utility Cost,86522.0
May 24,CVR,CAM,29500.0
May 24,CVR,Aggregator commission,0.0
May 24,CVR,Marketing & advertisement,7884.93
May 24,CVR,Other opex expenses,118727.0589
May 24,SJP,Gross Sales,
May 24,SJP,Net Sales,
May 24,SJP,COGS (food +packaging),0.0
May 24,SJP,Gross margin,0.0
May 24,SJP,store Labor Cost,0.0
May 24,SJP,Utility Cost,0.0
May 24,SJP,CAM,0.0
May 24,SJP,Aggregator commission,0.0
May 24,SJP,Marketing & advertisement,0.0
May 24,SJP,Other opex expenses,0.0
May 24,ORW,Gross Sales,3294094.0
May 24,ORW,Net Sales,3189244.7
May 24,ORW,COGS (food +packaging),1105487.247936895
May 24,ORW,Gross margin,2083757.452063105
May 24,ORW,store Labor Cost,316808.189
May 24,ORW,Utility Cost,103744.0
May 24,ORW,CAM,107617.0
May 24,ORW,Aggregator commission,239245.02
May 24,ORW,Marketing & advertisement,12402.67
May 24,ORW,Other opex expenses,104892.3450000003
May 24,EST,Gross Sales,3461656.0
May 24,EST,Net Sales,3423303.03
May 24,EST,COGS (food +packaging),1163878.106936982
May 24,EST,Gross margin,2259424.923063018
May 24,EST,store Labor Cost,399936.011766
May 24,EST,Utility Cost,173825.0
May 24,EST,CAM,37881.0
May 24,EST,Aggregator commission,590930.21
May 24,EST,Marketing & advertisement,78780.36
May 24,EST,Other opex expenses,136300.345
May 24,ORE,Gross Sales,
May 24,ORE,Net Sales,
May 24,ORE,COGS (food +packaging),0.0
May 24,ORE,Gross margin,0.0
May 24,ORE,store Labor Cost,0.0
May 24,ORE,Utility Cost,0.0
May 24,ORE,CAM,0.0
May 24,ORE,Aggregator commission,
May 24,ORE,Marketing & advertisement,0.0
May 24,ORE,Other opex expenses,0.0
May 24,AUR,Gross Sales,
May 24,AUR,Net Sales,
May 24,AUR,COGS (food +packaging),0.0
May 24,AUR,Gross margin,0.0
May 24,AUR,store Labor Cost,0.0
May 24,AUR,Utility Cost,0.0
May 24,AUR,CAM,0.0
May 24,AUR,Aggregator commission,
May 24,AUR,Marketing & advertisement,0.0
May 24,AUR,Other opex expenses,0.0
May 24,JPN,Gross Sales,5379263.0
May 24,JPN,Net Sales,5306391.9
May 24,JPN,COGS (food +packaging),2074988.148850565
May 24,JPN,Gross margin,3231403.751149436
May 24,JPN,store Labor Cost,492438.528708
May 24,JPN,Utility Cost,185077.0
May 24,JPN,CAM,0.0
May 24,JPN,Aggregator commission,846715.62
May 24,JPN,Marketing & advertisement,165853.04
May 24,JPN,Other opex expenses,189503.9419999998
May 24,JPC,Gross Sales,
May 24,JPC,Net Sales,
May 24,JPC,COGS (food +packaging),0.0
May 24,JPC,Gross margin,0.0
May 24,JPC,store Labor Cost,0.0
May 24,JPC,Utility Cost,0.0
May 24,JPC,CAM,0.0
May 24,JPC,Aggregator commission,
May 24,JPC,Marketing & advertisement,0.0
May 24,JPC,Other opex expenses,0.0
May 24,PTP,Gross Sales,
May 24,PTP,Net Sales,
May 24,PTP,COGS (food +packaging),0.0
May 24,PTP,Gross margin,0.0
May 24,PTP,store Labor Cost,0.0
May 24,PTP,Utility Cost,0.0
May 24,PTP,CAM,0.0
May 24,PTP,Aggregator commission,
May 24,PTP,Marketing & advertisement,0.0
May 24,PTP,Other opex expenses,0.0
May 24,SEC,Gross Sales,
May 24,SEC,Net Sales,
May 24,SEC,COGS (food +packaging),0.0
May 24,SEC,Gross margin,0.0
May 24,SEC,store Labor Cost,0.0
May 24,SEC,Utility Cost,0.0
May 24,SEC,CAM,0.0
May 24,SEC,Aggregator commission,
May 24,SEC,Marketing & advertisement,0.0
May 24,SEC,Other opex expenses,0.0
May 24,SYH,Gross Sales,4467856.0
May 24,SYH,Net Sales,4416340.36
May 24,SYH,COGS (food +packaging),1724377.603192815
May 24,SYH,Gross margin,2691962.756807185
May 24,SYH,store Labor Cost,423758.5514
May 24,SYH,Utility Cost,188642.0
May 24,SYH,CAM,0.0
May 24,SYH,Aggregator commission,773306.56
May 24,SYH,Marketing & advertisement,145574.77
May 24,SYH,Other opex expenses,194577.8389999999
May 24,ETF,Gross Sales,2197132.0
May 24,ETF,Net Sales,2092506.66
May 24,ETF,COGS (food +packaging),865801.1572427024
May 24,ETF,Gross margin,1226705.502757297
May 24,ETF,store Labor Cost,263739.65571
May 24,ETF,Utility Cost,60389.0
May 24,ETF,CAM,0.0
May 24,ETF,Aggregator commission,0.0
May 24,ETF,Marketing & advertisement,7884.93
May 24,ETF,Other opex expenses,150203.1683
May 24,GSC,Gross Sales,1789006.0
May 24,GSC,Net Sales,1703815.93
May 24,GSC,COGS (food +packaging),661549.7304439998
May 24,GSC,Gross margin,1042266.199556
May 24,GSC,store Labor Cost,247733.778
May 24,GSC,Utility Cost,0.0
May 24,GSC,CAM,0.0
May 24,GSC,Aggregator commission,0.0
May 24,GSC,Marketing & advertisement,7884.93
May 24,GSC,Other opex expenses,305291.59
May 24,PRI,Gross Sales,
May 24,PRI,Net Sales,
May 24,PRI,COGS (food +packaging),0.0
May 24,PRI,Gross margin,0.0
May 24,PRI,store Labor Cost,0.0
May 24,PRI,Utility Cost,0.0
May 24,PRI,CAM,0.0
May 24,PRI,Aggregator commission,0.0
May 24,PRI,Marketing & advertisement,0.0
May 24,PRI,Other opex expenses,0.0
May 24,ECN,Gross Sales,2831068.04
May 24,ECN,Net Sales,2771126.99
May 24,ECN,COGS (food +packaging),959181.7193738531
May 24,ECN,Gross margin,1811945.270626147
May 24,ECN,store Labor Cost,307896.09087
May 24,ECN,Utility Cost,111659.48
May 24,ECN,CAM,44449.0
May 24,ECN,Aggregator commission,333932.84
May 24,ECN,Marketing & advertisement,12402.67
May 24,ECN,Other opex expenses,113556.2180000001
May 24,RGA,Gross Sales,2676966.0
May 24,RGA,Net Sales,2647643.84
May 24,RGA,COGS (food +packaging),912306.127780347
May 24,RGA,Gross margin,1735337.712219653
May 24,RGA,store Labor Cost,305629.329
May 24,RGA,Utility Cost,88704.0
May 24,RGA,CAM,26432.0
May 24,RGA,Aggregator commission,455556.5
May 24,RGA,Marketing & advertisement,12402.67
May 24,RGA,Other opex expenses,139056.821
May 24,KNP,Gross Sales,2342499.0
May 24,KNP,Net Sales,2305581.82
May 24,KNP,COGS (food +packaging),833327.435887295
May 24,KNP,Gross margin,1472254.384112705
May 24,KNP,store Labor Cost,340628.3047
May 24,KNP,Utility Cost,98745.0
May 24,KNP,CAM,
May 24,KNP,Aggregator commission,344940.68
May 24,KNP,Marketing & advertisement,143607.6
May 24,KNP,Other opex expenses,119417.1299999999
