Month,Metric,Store,Amount
May 2025,Gross margin,BAG,7.3
May 2025,store Labor Cost,BAG,3.1
May 2025,Utility Cost,BAG,0.7
May 2025,Rent ,BAG,1.4
May 2025,CAM,BAG,0.4
May 2025,Aggregator commission,BAG,0.0
May 2025,Marketing & advertisement,BAG,0.2
May 2025,Other opex expenses,BAG,1.1
May 2025,Total outlet expenses,BAG,7.0
May 2025,Outlet EBITDA,BAG,0.4
Apr 2024,GST,ECO-old,0.0
Apr 2024,COGS (food +packaging),ECO-old,0.0
Apr 2024,Gross margin,ECO-old,0.0
Apr 2024,store Labor Cost,ECO-old,0.0
Apr 2024,Utility Cost,ECO-old,0.0
Apr 2024,Rent ,ECO-old,0.0
Apr 2024,CAM,ECO-old,0.0
Apr 2024,Marketing & advertisement,ECO-old,0.0
Apr 2024,Other opex expenses,ECO-old,0.0
Apr 2024,Total outlet expenses,ECO-old,0.0
Apr 2024,Outlet EBITDA,ECO-old,0.0
May 2024,GST,ECO-old,0.0
May 2024,COGS (food +packaging),ECO-old,0.0
May 2024,Gross margin,ECO-old,0.0
May 2024,store Labor Cost,ECO-old,0.0
May 2024,Utility Cost,ECO-old,0.0
May 2024,Rent ,ECO-old,0.0
May 2024,CAM,ECO-old,0.0
May 2024,Marketing & advertisement,ECO-old,0.0
May 2024,Other opex expenses,ECO-old,0.0
May 2024,Total outlet expenses,ECO-old,0.0
May 2024,Outlet EBITDA,ECO-old,0.0
Jun 2024,GST,ECO-old,0.0
Jun 2024,COGS (food +packaging),ECO-old,0.0
Jun 2024,Gross margin,ECO-old,0.0
Jun 2024,store Labor Cost,ECO-old,0.0
Jun 2024,Utility Cost,ECO-old,0.0
Jun 2024,Rent ,ECO-old,0.0
Jun 2024,CAM,ECO-old,0.0
Jun 2024,Marketing & advertisement,ECO-old,0.0
Jun 2024,Other opex expenses,ECO-old,0.0
Jun 2024,Total outlet expenses,ECO-old,0.0
Jun 2024,Outlet EBITDA,ECO-old,0.0
Jul 2024,GST,ECO-old,0.0
Jul 2024,COGS (food +packaging),ECO-old,0.0
Jul 2024,Gross margin,ECO-old,0.0
Jul 2024,store Labor Cost,ECO-old,0.0
Jul 2024,Utility Cost,ECO-old,0.0
Jul 2024,Rent ,ECO-old,0.0
Jul 2024,CAM,ECO-old,0.0
Jul 2024,Marketing & advertisement,ECO-old,0.0
Jul 2024,Other opex expenses,ECO-old,0.0
Jul 2024,Total outlet expenses,ECO-old,0.0
Jul 2024,Outlet EBITDA,ECO-old,0.0
Aug 2024,GST,ECO-old,0.0
Aug 2024,COGS (food +packaging),ECO-old,0.0
Aug 2024,Gross margin,ECO-old,0.0
Aug 2024,store Labor Cost,ECO-old,0.0
Aug 2024,Utility Cost,ECO-old,0.0
Aug 2024,Rent ,ECO-old,0.0
Aug 2024,CAM,ECO-old,0.0
Aug 2024,Marketing & advertisement,ECO-old,0.0
Aug 2024,Other opex expenses,ECO-old,0.0
Aug 2024,Total outlet expenses,ECO-old,0.0
Aug 2024,Outlet EBITDA,ECO-old,0.0
May 2025,Gross Sales,ECO-old,0.0
May 2025,GST,ECO-old,0.0
May 2025,Net Sales,ECO-old,0.0
May 2025,COGS (food +packaging),ECO-old,0.0
May 2025,Gross margin,ECO-old,0.0
May 2025,store Labor Cost,ECO-old,0.0
May 2025,Utility Cost,ECO-old,0.0
May 2025,Rent ,ECO-old,0.0
May 2025,CAM,ECO-old,0.0
May 2025,Aggregator commission,ECO-old,0.0
May 2025,Marketing & advertisement,ECO-old,0.0
May 2025,Other opex expenses,ECO-old,0.0
May 2025,Total outlet expenses,ECO-old,0.0
May 2025,Outlet EBITDA,ECO-old,0.0
Apr 2024,GST,DLF,0.0
Apr 2024,COGS (food +packaging),DLF,0.0
Apr 2024,Gross margin,DLF,0.0
Apr 2024,store Labor Cost,DLF,0.0
Apr 2024,Utility Cost,DLF,0.0
Apr 2024,Rent ,DLF,0.0
Apr 2024,CAM,DLF,0.0
Apr 2024,Marketing & advertisement,DLF,0.0
Apr 2024,Other opex expenses,DLF,0.0
Apr 2024,Total outlet expenses,DLF,0.0
Apr 2024,Outlet EBITDA,DLF,0.0
May 2024,GST,DLF,0.0
May 2024,COGS (food +packaging),DLF,0.0
May 2024,Gross margin,DLF,0.0
May 2024,store Labor Cost,DLF,0.0
May 2024,Utility Cost,DLF,0.0
May 2024,Rent ,DLF,0.0
May 2024,CAM,DLF,0.0
May 2024,Marketing & advertisement,DLF,0.0
May 2024,Other opex expenses,DLF,0.0
May 2024,Total outlet expenses,DLF,0.0
May 2024,Outlet EBITDA,DLF,0.0
Jun 2024,GST,DLF,0.0
Jun 2024,COGS (food +packaging),DLF,0.0
Jun 2024,Gross margin,DLF,0.0
Jun 2024,store Labor Cost,DLF,0.0
Jun 2024,Utility Cost,DLF,0.0
Jun 2024,Rent ,DLF,0.0
Jun 2024,CAM,DLF,0.0
Jun 2024,Marketing & advertisement,DLF,0.0
Jun 2024,Other opex expenses,DLF,0.0
Jun 2024,Total outlet expenses,DLF,0.0
Jun 2024,Outlet EBITDA,DLF,0.0
Jul 2024,GST,DLF,0.0
Jul 2024,COGS (food +packaging),DLF,0.0
Jul 2024,Gross margin,DLF,0.0
Jul 2024,store Labor Cost,DLF,0.0
Jul 2024,Utility Cost,DLF,0.0
Jul 2024,Rent ,DLF,0.0
Jul 2024,CAM,DLF,0.0
Jul 2024,Marketing & advertisement,DLF,0.0
Jul 2024,Other opex expenses,DLF,0.0
Jul 2024,Total outlet expenses,DLF,0.0
Jul 2024,Outlet EBITDA,DLF,0.0
Aug 2024,GST,DLF,0.0
Aug 2024,COGS (food +packaging),DLF,0.0
Aug 2024,Gross margin,DLF,0.0
Aug 2024,store Labor Cost,DLF,0.0
Aug 2024,Utility Cost,DLF,0.0
Aug 2024,Rent ,DLF,0.0
Aug 2024,CAM,DLF,0.0
Aug 2024,Marketing & advertisement,DLF,0.0
Aug 2024,Other opex expenses,DLF,0.0
Aug 2024,Total outlet expenses,DLF,0.0
Aug 2024,Outlet EBITDA,DLF,0.0
May 2025,Gross Sales,DLF,0.0
May 2025,GST,DLF,0.0
May 2025,Net Sales,DLF,0.0
May 2025,COGS (food +packaging),DLF,0.0
May 2025,Gross margin,DLF,0.0
May 2025,store Labor Cost,DLF,0.0
May 2025,Utility Cost,DLF,0.0
May 2025,Rent ,DLF,0.0
May 2025,CAM,DLF,0.0
May 2025,Aggregator commission,DLF,0.0
May 2025,Marketing & advertisement,DLF,0.0
May 2025,Other opex expenses,DLF,0.0
May 2025,Total outlet expenses,DLF,0.0
May 2025,Outlet EBITDA,DLF,0.0
Apr 2024,Gross Sales,MAN,23.3
Apr 2024,GST,MAN,0.7
Apr 2024,Net Sales,MAN,22.6
Apr 2024,COGS (food +packaging),MAN,8.4
Apr 2024,Gross margin,MAN,14.2
Apr 2024,store Labor Cost,MAN,3.1
Apr 2024,Utility Cost,MAN,1.0
Apr 2024,Rent ,MAN,2.7
Apr 2024,CAM,MAN,0.0
Apr 2024,Aggregator commission,MAN,2.1
Apr 2024,Marketing & advertisement,MAN,0.5
Apr 2024,Other opex expenses,MAN,1.0
Apr 2024,Total outlet expenses,MAN,10.3
Apr 2024,Outlet EBITDA,MAN,3.9
May 2024,Gross Sales,MAN,17.2
May 2024,GST,MAN,0.5
May 2024,Net Sales,MAN,16.7
May 2024,COGS (food +packaging),MAN,5.9
May 2024,Gross margin,MAN,10.8
May 2024,store Labor Cost,MAN,3.0
May 2024,Utility Cost,MAN,0.9
May 2024,Rent ,MAN,2.4
May 2024,CAM,MAN,0.0
May 2024,Aggregator commission,MAN,1.5
May 2024,Marketing & advertisement,MAN,0.6
May 2024,Other opex expenses,MAN,0.9
May 2024,Total outlet expenses,MAN,9.3
May 2024,Outlet EBITDA,MAN,1.5
Jun 2024,Gross Sales,MAN,25.0
Jun 2024,GST,MAN,0.7
Jun 2024,Net Sales,MAN,24.3
Jun 2024,COGS (food +packaging),MAN,8.7
Jun 2024,Gross margin,MAN,15.6
Jun 2024,store Labor Cost,MAN,2.9
Jun 2024,Utility Cost,MAN,0.8
Jun 2024,Rent ,MAN,2.9
Jun 2024,CAM,MAN,0.0
Jun 2024,Aggregator commission,MAN,2.0
Jun 2024,Marketing & advertisement,MAN,1.4
Jun 2024,Other opex expenses,MAN,0.9
Jun 2024,Total outlet expenses,MAN,10.9
Jun 2024,Outlet EBITDA,MAN,4.7
Jul 2024,Gross Sales,MAN,27.4
Jul 2024,GST,MAN,0.7
Jul 2024,Net Sales,MAN,26.7
Jul 2024,COGS (food +packaging),MAN,9.8
Jul 2024,Gross margin,MAN,16.9
Jul 2024,store Labor Cost,MAN,3.0
Jul 2024,Utility Cost,MAN,0.9
Jul 2024,Rent ,MAN,3.1
Jul 2024,CAM,MAN,0.0
Jul 2024,Aggregator commission,MAN,2.6
Jul 2024,Marketing & advertisement,MAN,1.6
Jul 2024,Other opex expenses,MAN,1.0
Jul 2024,Total outlet expenses,MAN,12.1
Jul 2024,Outlet EBITDA,MAN,4.8
Aug 2024,Gross Sales,MAN,29.6
Aug 2024,GST,MAN,0.7
Aug 2024,Net Sales,MAN,28.9
Aug 2024,COGS (food +packaging),MAN,10.1
Aug 2024,Gross margin,MAN,18.7
Aug 2024,store Labor Cost,MAN,3.9
Aug 2024,Utility Cost,MAN,0.9
Aug 2024,Rent ,MAN,3.4
Aug 2024,CAM,MAN,0.0
Aug 2024,Aggregator commission,MAN,2.9
Aug 2024,Marketing & advertisement,MAN,1.9
Aug 2024,Other opex expenses,MAN,0.9
Aug 2024,Total outlet expenses,MAN,13.9
Aug 2024,Outlet EBITDA,MAN,4.8
May 2025,Gross Sales,MAN,29.1
May 2025,GST,MAN,0.9
May 2025,Net Sales,MAN,28.2
May 2025,COGS (food +packaging),MAN,10.0
May 2025,Gross margin,MAN,18.2
May 2025,store Labor Cost,MAN,3.4
May 2025,Utility Cost,MAN,0.9
May 2025,Rent ,MAN,3.3
May 2025,CAM,MAN,0.0
May 2025,Aggregator commission,MAN,2.0
May 2025,Marketing & advertisement,MAN,1.4
May 2025,Other opex expenses,MAN,1.3
May 2025,Total outlet expenses,MAN,12.3
May 2025,Outlet EBITDA,MAN,5.9
Apr 2024,Gross Sales,ECW-old,28.6
Apr 2024,GST,ECW-old,0.1
Apr 2024,Net Sales,ECW-old,28.4
Apr 2024,COGS (food +packaging),ECW-old,9.8
Apr 2024,Gross margin,ECW-old,18.6
Apr 2024,store Labor Cost,ECW-old,3.1
Apr 2024,Utility Cost,ECW-old,1.1
Apr 2024,Rent ,ECW-old,0.4
Apr 2024,CAM,ECW-old,0.2
Apr 2024,Aggregator commission,ECW-old,4.6
Apr 2024,Marketing & advertisement,ECW-old,0.4
Apr 2024,Other opex expenses,ECW-old,1.2
Apr 2024,Total outlet expenses,ECW-old,11.0
Apr 2024,Outlet EBITDA,ECW-old,7.7
May 2024,Gross Sales,ECW-old,33.5
May 2024,GST,ECW-old,0.5
May 2024,Net Sales,ECW-old,33.1
May 2024,COGS (food +packaging),ECW-old,11.8
May 2024,Gross margin,ECW-old,21.3
May 2024,store Labor Cost,ECW-old,3.1
May 2024,Utility Cost,ECW-old,1.1
May 2024,Rent ,ECW-old,0.4
May 2024,CAM,ECW-old,0.2
May 2024,Aggregator commission,ECW-old,5.3
May 2024,Marketing & advertisement,ECW-old,0.4
May 2024,Other opex expenses,ECW-old,1.2
May 2024,Total outlet expenses,ECW-old,11.7
May 2024,Outlet EBITDA,ECW-old,9.6
Jun 2024,Gross Sales,ECW-old,38.1
Jun 2024,GST,ECW-old,0.4
Jun 2024,Net Sales,ECW-old,37.6
Jun 2024,COGS (food +packaging),ECW-old,13.4
Jun 2024,Gross margin,ECW-old,24.2
Jun 2024,store Labor Cost,ECW-old,3.3
Jun 2024,Utility Cost,ECW-old,1.1
Jun 2024,Rent ,ECW-old,0.4
Jun 2024,CAM,ECW-old,0.2
Jun 2024,Aggregator commission,ECW-old,6.3
Jun 2024,Marketing & advertisement,ECW-old,0.3
Jun 2024,Other opex expenses,ECW-old,1.2
Jun 2024,Total outlet expenses,ECW-old,12.8
Jun 2024,Outlet EBITDA,ECW-old,11.4
Jul 2024,Gross Sales,ECW-old,38.4
Jul 2024,GST,ECW-old,0.5
Jul 2024,Net Sales,ECW-old,38.0
Jul 2024,COGS (food +packaging),ECW-old,12.9
Jul 2024,Gross margin,ECW-old,25.1
Jul 2024,store Labor Cost,ECW-old,3.4
Jul 2024,Utility Cost,ECW-old,1.2
Jul 2024,Rent ,ECW-old,2.2
Jul 2024,CAM,ECW-old,0.2
Jul 2024,Aggregator commission,ECW-old,6.0
Jul 2024,Marketing & advertisement,ECW-old,0.3
Jul 2024,Other opex expenses,ECW-old,1.2
Jul 2024,Total outlet expenses,ECW-old,14.4
Jul 2024,Outlet EBITDA,ECW-old,10.7
Aug 2024,Gross Sales,ECW-old,16.5
Aug 2024,GST,ECW-old,0.4
Aug 2024,Net Sales,ECW-old,16.1
Aug 2024,COGS (food +packaging),ECW-old,6.0
Aug 2024,Gross margin,ECW-old,10.1
Aug 2024,store Labor Cost,ECW-old,3.8
Aug 2024,Utility Cost,ECW-old,1.1
Aug 2024,Rent ,ECW-old,1.5
Aug 2024,CAM,ECW-old,0.2
Aug 2024,Aggregator commission,ECW-old,1.6
Aug 2024,Marketing & advertisement,ECW-old,0.2
Aug 2024,Other opex expenses,ECW-old,1.0
Aug 2024,Total outlet expenses,ECW-old,9.3
Aug 2024,Outlet EBITDA,ECW-old,0.9
May 2025,Gross Sales,ECW-old,18.9
May 2025,GST,ECW-old,0.4
May 2025,Net Sales,ECW-old,18.5
May 2025,COGS (food +packaging),ECW-old,5.7
May 2025,Gross margin,ECW-old,12.8
May 2025,store Labor Cost,ECW-old,3.8
May 2025,Utility Cost,ECW-old,0.9
May 2025,Rent ,ECW-old,1.7
May 2025,CAM,ECW-old,0.2
May 2025,Aggregator commission,ECW-old,2.4
May 2025,Marketing & advertisement,ECW-old,0.3
May 2025,Other opex expenses,ECW-old,1.0
May 2025,Total outlet expenses,ECW-old,10.3
May 2025,Outlet EBITDA,ECW-old,2.5
Apr 2024,Gross Sales,MTP,8.6
Apr 2024,GST,MTP,0.4
Apr 2024,Net Sales,MTP,8.2
Apr 2024,COGS (food +packaging),MTP,3.6
Apr 2024,Gross margin,MTP,4.6
Apr 2024,store Labor Cost,MTP,2.1
Apr 2024,Utility Cost,MTP,0.8
Apr 2024,Rent ,MTP,1.2
Apr 2024,CAM,MTP,0.0
Apr 2024,Aggregator commission,MTP,0.0
Apr 2024,Marketing & advertisement,MTP,0.1
Apr 2024,Other opex expenses,MTP,0.8
Apr 2024,Total outlet expenses,MTP,5.0
Apr 2024,Outlet EBITDA,MTP,-0.4
May 2024,Gross Sales,MTP,10.9
May 2024,GST,MTP,0.5
May 2024,Net Sales,MTP,10.4
May 2024,COGS (food +packaging),MTP,4.7
May 2024,Gross margin,MTP,5.7
May 2024,store Labor Cost,MTP,1.8
May 2024,Utility Cost,MTP,0.8
May 2024,Rent ,MTP,1.5
May 2024,CAM,MTP,0.0
May 2024,Aggregator commission,MTP,0.0
May 2024,Marketing & advertisement,MTP,0.1
May 2024,Other opex expenses,MTP,1.0
May 2024,Total outlet expenses,MTP,5.1
May 2024,Outlet EBITDA,MTP,0.6
Jun 2024,Gross Sales,MTP,10.3
Jun 2024,GST,MTP,0.5
Jun 2024,Net Sales,MTP,9.8
Jun 2024,COGS (food +packaging),MTP,4.5
Jun 2024,Gross margin,MTP,5.3
Jun 2024,store Labor Cost,MTP,1.8
Jun 2024,Utility Cost,MTP,0.7
Jun 2024,Rent ,MTP,1.4
Jun 2024,CAM,MTP,0.0
Jun 2024,Aggregator commission,MTP,0.0
Jun 2024,Marketing & advertisement,MTP,0.0
Jun 2024,Other opex expenses,MTP,0.9
Jun 2024,Total outlet expenses,MTP,4.9
Jun 2024,Outlet EBITDA,MTP,0.5
Jul 2024,Gross Sales,MTP,11.6
Jul 2024,GST,MTP,0.6
Jul 2024,Net Sales,MTP,11.1
Jul 2024,COGS (food +packaging),MTP,4.8
Jul 2024,Gross margin,MTP,6.3
Jul 2024,store Labor Cost,MTP,2.0
Jul 2024,Utility Cost,MTP,0.7
Jul 2024,Rent ,MTP,2.1
Jul 2024,CAM,MTP,0.0
Jul 2024,Aggregator commission,MTP,0.0
Jul 2024,Marketing & advertisement,MTP,0.0
Jul 2024,Other opex expenses,MTP,1.0
Jul 2024,Total outlet expenses,MTP,5.9
Jul 2024,Outlet EBITDA,MTP,0.4
Aug 2024,Gross Sales,MTP,10.5
Aug 2024,GST,MTP,0.5
Aug 2024,Net Sales,MTP,10.0
Aug 2024,COGS (food +packaging),MTP,4.3
Aug 2024,Gross margin,MTP,5.7
Aug 2024,store Labor Cost,MTP,2.2
Aug 2024,Utility Cost,MTP,0.8
Aug 2024,Rent ,MTP,1.9
Aug 2024,CAM,MTP,0.0
Aug 2024,Aggregator commission,MTP,0.0
Aug 2024,Marketing & advertisement,MTP,0.2
Aug 2024,Other opex expenses,MTP,0.8
Aug 2024,Total outlet expenses,MTP,5.9
Aug 2024,Outlet EBITDA,MTP,-0.2
May 2025,Gross Sales,MTP,9.8
May 2025,GST,MTP,0.5
May 2025,Net Sales,MTP,9.4
May 2025,COGS (food +packaging),MTP,3.4
May 2025,Gross margin,MTP,5.9
May 2025,store Labor Cost,MTP,2.4
May 2025,Utility Cost,MTP,0.9
May 2025,Rent ,MTP,1.8
May 2025,CAM,MTP,0.0
May 2025,Aggregator commission,MTP,0.0
May 2025,Marketing & advertisement,MTP,0.1
May 2025,Other opex expenses,MTP,1.0
May 2025,Total outlet expenses,MTP,6.2
May 2025,Outlet EBITDA,MTP,-0.3
Apr 2024,GST,ETV,0.0
Apr 2024,COGS (food +packaging),ETV,0.0
Apr 2024,Gross margin,ETV,0.0
Apr 2024,store Labor Cost,ETV,0.0
Apr 2024,Utility Cost,ETV,0.0
Apr 2024,Rent ,ETV,0.0
Apr 2024,CAM,ETV,0.0
Apr 2024,Marketing & advertisement,ETV,0.0
Apr 2024,Other opex expenses,ETV,0.0
Apr 2024,Total outlet expenses,ETV,0.0
Apr 2024,Outlet EBITDA,ETV,0.0
May 2024,GST,ETV,0.0
May 2024,COGS (food +packaging),ETV,0.0
May 2024,Gross margin,ETV,0.0
May 2024,store Labor Cost,ETV,0.0
May 2024,Utility Cost,ETV,0.0
May 2024,Rent ,ETV,0.0
May 2024,CAM,ETV,0.0
May 2024,Marketing & advertisement,ETV,0.0
May 2024,Other opex expenses,ETV,0.0
May 2024,Total outlet expenses,ETV,0.0
May 2024,Outlet EBITDA,ETV,0.0
Jun 2024,GST,ETV,0.0
Jun 2024,COGS (food +packaging),ETV,0.0
Jun 2024,Gross margin,ETV,0.0
Jun 2024,store Labor Cost,ETV,0.0
Jun 2024,Utility Cost,ETV,0.0
Jun 2024,Rent ,ETV,0.0
Jun 2024,CAM,ETV,0.0
Jun 2024,Marketing & advertisement,ETV,0.0
Jun 2024,Other opex expenses,ETV,0.0
Jun 2024,Total outlet expenses,ETV,0.0
Jun 2024,Outlet EBITDA,ETV,0.0
Jul 2024,GST,ETV,0.0
Jul 2024,COGS (food +packaging),ETV,0.0
Jul 2024,Gross margin,ETV,0.0
Jul 2024,store Labor Cost,ETV,0.0
Jul 2024,Utility Cost,ETV,0.0
Jul 2024,Rent ,ETV,0.0
Jul 2024,CAM,ETV,0.0
Jul 2024,Marketing & advertisement,ETV,0.0
Jul 2024,Other opex expenses,ETV,0.0
Jul 2024,Total outlet expenses,ETV,0.0
Jul 2024,Outlet EBITDA,ETV,0.0
Aug 2024,GST,ETV,0.0
Aug 2024,COGS (food +packaging),ETV,0.0
Aug 2024,Gross margin,ETV,0.0
Aug 2024,store Labor Cost,ETV,0.0
Aug 2024,Utility Cost,ETV,0.0
Aug 2024,Rent ,ETV,0.0
Aug 2024,CAM,ETV,0.0
Aug 2024,Marketing & advertisement,ETV,0.0
Aug 2024,Other opex expenses,ETV,0.0
Aug 2024,Total outlet expenses,ETV,0.0
Aug 2024,Outlet EBITDA,ETV,0.0
May 2025,Gross Sales,ETV,0.0
May 2025,GST,ETV,0.0
May 2025,Net Sales,ETV,0.0
May 2025,COGS (food +packaging),ETV,0.0
May 2025,Gross margin,ETV,0.0
May 2025,store Labor Cost,ETV,0.0
May 2025,Utility Cost,ETV,0.0
May 2025,Rent ,ETV,0.0
May 2025,CAM,ETV,0.0
May 2025,Aggregator commission,ETV,0.0
May 2025,Marketing & advertisement,ETV,0.0
May 2025,Other opex expenses,ETV,0.0
May 2025,Total outlet expenses,ETV,0.0
May 2025,Outlet EBITDA,ETV,0.0
Apr 2024,Gross Sales,VIR,28.3
Apr 2024,GST,VIR,0.6
Apr 2024,Net Sales,VIR,27.7
Apr 2024,COGS (food +packaging),VIR,9.5
Apr 2024,Gross margin,VIR,18.2
Apr 2024,store Labor Cost,VIR,3.2
Apr 2024,Utility Cost,VIR,1.3
Apr 2024,Rent ,VIR,1.9
Apr 2024,CAM,VIR,0.3
Apr 2024,Aggregator commission,VIR,5.0
Apr 2024,Marketing & advertisement,VIR,0.5
Apr 2024,Other opex expenses,VIR,1.3
Apr 2024,Total outlet expenses,VIR,13.5
Apr 2024,Outlet EBITDA,VIR,4.7
May 2024,Gross Sales,VIR,29.7
May 2024,GST,VIR,0.3
May 2024,Net Sales,VIR,29.4
May 2024,COGS (food +packaging),VIR,10.5
May 2024,Gross margin,VIR,18.9
May 2024,store Labor Cost,VIR,3.3
May 2024,Utility Cost,VIR,1.4
May 2024,Rent ,VIR,2.2
May 2024,CAM,VIR,0.3
May 2024,Aggregator commission,VIR,5.1
May 2024,Marketing & advertisement,VIR,0.4
May 2024,Other opex expenses,VIR,1.2
May 2024,Total outlet expenses,VIR,14.0
May 2024,Outlet EBITDA,VIR,4.9
Jun 2024,Gross Sales,VIR,30.3
Jun 2024,GST,VIR,0.3
Jun 2024,Net Sales,VIR,29.9
Jun 2024,COGS (food +packaging),VIR,10.7
Jun 2024,Gross margin,VIR,19.2
Jun 2024,store Labor Cost,VIR,3.8
Jun 2024,Utility Cost,VIR,1.0
Jun 2024,Rent ,VIR,2.1
Jun 2024,CAM,VIR,0.3
Jun 2024,Aggregator commission,VIR,5.3
Jun 2024,Marketing & advertisement,VIR,0.5
Jun 2024,Other opex expenses,VIR,1.4
Jun 2024,Total outlet expenses,VIR,14.5
Jun 2024,Outlet EBITDA,VIR,4.8
Jul 2024,Gross Sales,VIR,30.6
Jul 2024,GST,VIR,0.3
Jul 2024,Net Sales,VIR,30.3
Jul 2024,COGS (food +packaging),VIR,10.3
Jul 2024,Gross margin,VIR,19.9
Jul 2024,store Labor Cost,VIR,3.9
Jul 2024,Utility Cost,VIR,1.7
Jul 2024,Rent ,VIR,2.3
Jul 2024,CAM,VIR,0.3
Jul 2024,Aggregator commission,VIR,5.2
Jul 2024,Marketing & advertisement,VIR,0.3
Jul 2024,Other opex expenses,VIR,1.4
Jul 2024,Total outlet expenses,VIR,15.0
Jul 2024,Outlet EBITDA,VIR,4.9
Aug 2024,Gross Sales,VIR,30.0
Aug 2024,GST,VIR,0.3
Aug 2024,Net Sales,VIR,29.7
Aug 2024,COGS (food +packaging),VIR,10.1
Aug 2024,Gross margin,VIR,19.6
Aug 2024,store Labor Cost,VIR,4.0
Aug 2024,Utility Cost,VIR,1.1
Aug 2024,Rent ,VIR,2.1
Aug 2024,CAM,VIR,0.3
Aug 2024,Aggregator commission,VIR,5.3
Aug 2024,Marketing & advertisement,VIR,0.2
Aug 2024,Other opex expenses,VIR,1.2
Aug 2024,Total outlet expenses,VIR,14.2
Aug 2024,Outlet EBITDA,VIR,5.4
May 2025,Gross Sales,VIR,49.1
May 2025,GST,VIR,0.6
May 2025,Net Sales,VIR,48.5
May 2025,COGS (food +packaging),VIR,16.3
May 2025,Gross margin,VIR,32.2
May 2025,store Labor Cost,VIR,4.4
May 2025,Utility Cost,VIR,1.3
May 2025,Rent ,VIR,3.3
May 2025,CAM,VIR,0.3
May 2025,Aggregator commission,VIR,7.4
May 2025,Marketing & advertisement,VIR,0.6
May 2025,Other opex expenses,VIR,2.4
May 2025,Total outlet expenses,VIR,19.6
May 2025,Outlet EBITDA,VIR,12.6
Apr 2024,GST,Tecno,0.0
Apr 2024,COGS (food +packaging),Tecno,0.0
Apr 2024,Gross margin,Tecno,0.0
Apr 2024,store Labor Cost,Tecno,0.0
Apr 2024,Utility Cost,Tecno,0.0
Apr 2024,CAM,Tecno,0.0
Apr 2024,Aggregator commission,Tecno,0.0
Apr 2024,Marketing & advertisement,Tecno,0.0
Apr 2024,Other opex expenses,Tecno,0.0
Apr 2024,Total outlet expenses,Tecno,0.0
Apr 2024,Outlet EBITDA,Tecno,0.0
May 2024,GST,Tecno,0.0
May 2024,COGS (food +packaging),Tecno,0.0
May 2024,Gross margin,Tecno,0.0
May 2024,store Labor Cost,Tecno,0.0
May 2024,Utility Cost,Tecno,0.0
May 2024,CAM,Tecno,0.0
May 2024,Aggregator commission,Tecno,0.0
May 2024,Marketing & advertisement,Tecno,0.0
May 2024,Other opex expenses,Tecno,0.0
May 2024,Total outlet expenses,Tecno,0.0
May 2024,Outlet EBITDA,Tecno,0.0
Jun 2024,GST,Tecno,0.0
Jun 2024,COGS (food +packaging),Tecno,0.0
Jun 2024,Gross margin,Tecno,0.0
Jun 2024,store Labor Cost,Tecno,0.0
Jun 2024,Utility Cost,Tecno,0.0
Jun 2024,CAM,Tecno,0.0
Jun 2024,Aggregator commission,Tecno,0.0
Jun 2024,Marketing & advertisement,Tecno,0.0
Jun 2024,Other opex expenses,Tecno,0.0
Jun 2024,Total outlet expenses,Tecno,0.0
Jun 2024,Outlet EBITDA,Tecno,0.0
Jul 2024,GST,Tecno,0.0
Jul 2024,COGS (food +packaging),Tecno,0.0
Jul 2024,Gross margin,Tecno,0.0
Jul 2024,store Labor Cost,Tecno,0.0
Jul 2024,Utility Cost,Tecno,0.0
Jul 2024,CAM,Tecno,0.0
Jul 2024,Aggregator commission,Tecno,0.0
Jul 2024,Marketing & advertisement,Tecno,0.0
Jul 2024,Other opex expenses,Tecno,0.0
Jul 2024,Total outlet expenses,Tecno,0.0
Jul 2024,Outlet EBITDA,Tecno,0.0
Aug 2024,GST,Tecno,0.0
Aug 2024,COGS (food +packaging),Tecno,0.0
Aug 2024,Gross margin,Tecno,0.0
Aug 2024,store Labor Cost,Tecno,0.0
Aug 2024,Utility Cost,Tecno,0.0
Aug 2024,CAM,Tecno,0.0
Aug 2024,Aggregator commission,Tecno,0.0
Aug 2024,Marketing & advertisement,Tecno,0.0
Aug 2024,Other opex expenses,Tecno,0.0
Aug 2024,Total outlet expenses,Tecno,0.0
Aug 2024,Outlet EBITDA,Tecno,0.0
May 2025,Gross Sales,Tecno,0.0
May 2025,GST,Tecno,0.0
May 2025,Net Sales,Tecno,0.0
May 2025,COGS (food +packaging),Tecno,0.0
May 2025,Gross margin,Tecno,0.0
May 2025,store Labor Cost,Tecno,0.0
May 2025,Utility Cost,Tecno,0.0
May 2025,Rent ,Tecno,0.0
May 2025,CAM,Tecno,0.0
May 2025,Aggregator commission,Tecno,0.0
May 2025,Marketing & advertisement,Tecno,0.0
May 2025,Other opex expenses,Tecno,0.0
May 2025,Total outlet expenses,Tecno,0.0
May 2025,Outlet EBITDA,Tecno,0.0
Apr 2024,Gross Sales,ARK,49.7
Apr 2024,GST,ARK,0.7
Apr 2024,Net Sales,ARK,49.1
Apr 2024,COGS (food +packaging),ARK,17.2
Apr 2024,Gross margin,ARK,31.9
Apr 2024,store Labor Cost,ARK,3.9
Apr 2024,Utility Cost,ARK,1.8
Apr 2024,Rent ,ARK,1.5
Apr 2024,CAM,ARK,0.0
